date,region,channel,product_category,customer_segment,revenue,units
2026-06-06,APAC,Online,Home Goods,SMB,874.17,25
2026-06-06,APAC,Online,Home Goods,Enterprise,917.98,34
2026-06-06,APAC,Online,Grocery,Consumer,447.43,18
2026-06-06,APAC,Online,Grocery,SMB,825.0,21
2026-06-06,APAC,Online,Grocery,Enterprise,751.88,19
2026-06-06,APAC,Wholesale,Electronics,Consumer,1360.9,61
2026-06-06,APAC,Wholesale,Electronics,SMB,632.08,35
2026-06-06,APAC,Wholesale,Electronics,Enterprise,460.76,18
2026-06-06,APAC,Wholesale,Apparel,Consumer,928.95,44
2026-06-06,APAC,Wholesale,Apparel,SMB,1085.27,26
2026-06-06,APAC,Wholesale,Apparel,Enterprise,995.37,25
2026-06-06,APAC,Wholesale,Home Goods,Consumer,1082.85,54
2026-06-06,APAC,Wholesale,Home Goods,SMB,421.33,15
2026-06-06,APAC,Wholesale,Home Goods,Enterprise,1341.57,42
2026-06-06,APAC,Wholesale,Grocery,Consumer,894.17,43
2026-06-06,APAC,Wholesale,Grocery,SMB,1168.27,27
2026-06-06,APAC,Wholesale,Grocery,Enterprise,1171.98,62
2026-06-07,North America,Retail,Electronics,Consumer,1034.24,51
2026-06-07,North America,Retail,Electronics,SMB,1394.07,51
2026-06-07,North America,Retail,Electronics,Enterprise,654.77,22
2026-06-07,North America,Retail,Apparel,Consumer,621.07,36
2026-06-07,North America,Retail,Apparel,SMB,900.68,34
2026-06-07,North America,Retail,Apparel,Enterprise,707.77,41
2026-06-07,North America,Retail,Home Goods,Consumer,813.68,24
2026-06-07,North America,Retail,Home Goods,SMB,1157.11,26
2026-06-07,North America,Retail,Home Goods,Enterprise,1096.83,24
2026-06-07,North America,Retail,Grocery,Consumer,636.58,15
2026-06-07,North America,Retail,Grocery,SMB,967.59,29
2026-06-07,North America,Retail,Grocery,Enterprise,958.97,21
2026-06-07,North America,Online,Electronics,Consumer,980.31,22
2026-06-07,North America,Online,Electronics,SMB,357.21,9
2026-06-07,North America,Online,Electronics,Enterprise,1164.87,28
2026-06-07,North America,Online,Apparel,Consumer,640.64,26
2026-06-07,North America,Online,Apparel,SMB,912.29,36
2026-06-07,North America,Online,Apparel,Enterprise,737.32,22
2026-06-07,North America,Online,Home Goods,Consumer,752.45,21
2026-06-07,North America,Online,Home Goods,SMB,1045.45,47
2026-06-07,North America,Online,Home Goods,Enterprise,812.29,36
2026-06-07,North America,Online,Grocery,Consumer,529.54,15
2026-06-07,North America,Online,Grocery,SMB,935.61,25
2026-06-07,North America,Online,Grocery,Enterprise,784.02,20
2026-06-07,North America,Wholesale,Electronics,Consumer,430.97,16
2026-06-07,North America,Wholesale,Electronics,SMB,708.12,29
2026-06-07,North America,Wholesale,Electronics,Enterprise,673.46,41
2026-06-07,North America,Wholesale,Apparel,Consumer,941.78,22
2026-06-07,North America,Wholesale,Apparel,SMB,997.31,26
2026-06-07,North America,Wholesale,Apparel,Enterprise,990.49,39
2026-06-07,North America,Wholesale,Home Goods,Consumer,1103.25,29
2026-06-07,North America,Wholesale,Home Goods,SMB,565.47,18
2026-06-07,North America,Wholesale,Home Goods,Enterprise,489.25,20
2026-06-07,North America,Wholesale,Grocery,Consumer,908.99,57
2026-06-07,North America,Wholesale,Grocery,SMB,1255.52,56
2026-06-07,North America,Wholesale,Grocery,Enterprise,1070.07,34
2026-06-07,Europe,Retail,Electronics,Consumer,1423.7,63
2026-06-07,Europe,Retail,Electronics,SMB,633.59,17
2026-06-07,Europe,Retail,Electronics,Enterprise,596.3,22
2026-06-07,Europe,Retail,Apparel,Consumer,765.77,31
2026-06-07,Europe,Retail,Apparel,SMB,1130.61,27
2026-06-07,Europe,Retail,Apparel,Enterprise,1074.34,62
2026-06-07,Europe,Retail,Home Goods,Consumer,1125.43,58
2026-06-07,Europe,Retail,Home Goods,SMB,513.25,24
2026-06-07,Europe,Retail,Home Goods,Enterprise,1411.4,35
2026-06-07,Europe,Retail,Grocery,Consumer,931.43,21
2026-06-07,Europe,Retail,Grocery,SMB,1165.22,31
2026-06-07,Europe,Retail,Grocery,Enterprise,1128.15,46
2026-06-07,Europe,Online,Electronics,Consumer,395.75,19
2026-06-07,Europe,Online,Electronics,SMB,641.75,28
2026-06-07,Europe,Online,Electronics,Enterprise,601.22,17
2026-06-07,Europe,Online,Apparel,Consumer,935.36,40
2026-06-07,Europe,Online,Apparel,SMB,1151.3,26
2026-06-07,Europe,Online,Apparel,Enterprise,1040.55,38
2026-06-07,Europe,Online,Home Goods,Consumer,1132.32,37
2026-06-07,Europe,Online,Home Goods,SMB,503.13,13
2026-06-07,Europe,Online,Home Goods,Enterprise,1311.47,33
2026-06-07,Europe,Online,Grocery,Consumer,753.39,48
2026-06-07,Europe,Online,Grocery,SMB,1031.49,27
2026-06-07,Europe,Online,Grocery,Enterprise,1213.74,28
2026-06-07,Europe,Wholesale,Electronics,Consumer,691.62,18
2026-06-07,Europe,Wholesale,Electronics,SMB,975.03,42
2026-06-07,Europe,Wholesale,Electronics,Enterprise,852.15,32
2026-06-07,Europe,Wholesale,Apparel,Consumer,1204.52,36
2026-06-07,Europe,Wholesale,Apparel,SMB,584.96,20
2026-06-07,Europe,Wholesale,Apparel,Enterprise,503.36,25
2026-06-07,Europe,Wholesale,Home Goods,Consumer,507.4,16
2026-06-07,Europe,Wholesale,Home Goods,SMB,796.4,21
2026-06-07,Europe,Wholesale,Home Goods,Enterprise,587.22,13
2026-06-07,Europe,Wholesale,Grocery,Consumer,1214.78,27
2026-06-07,Europe,Wholesale,Grocery,SMB,547.07,15
2026-06-07,Europe,Wholesale,Grocery,Enterprise,550.24,16
2026-06-07,APAC,Retail,Electronics,Consumer,931.05,21
2026-06-07,APAC,Retail,Electronics,SMB,1246.03,46
2026-06-07,APAC,Retail,Electronics,Enterprise,1106.02,39
2026-06-07,APAC,Retail,Apparel,Consumer,500.24,22
2026-06-07,APAC,Retail,Apparel,SMB,879.78,29
2026-06-07,APAC,Retail,Apparel,Enterprise,675.85,22
2026-06-07,APAC,Retail,Home Goods,Consumer,700.78,20
2026-06-07,APAC,Retail,Home Goods,SMB,900.63,21
2026-06-07,APAC,Retail,Home Goods,Enterprise,942.92,58
2026-06-07,APAC,Retail,Grocery,Consumer,501.36,12
2026-06-07,APAC,Retail,Grocery,SMB,748.38,20
2026-06-07,APAC,Retail,Grocery,Enterprise,680.28,19
2026-06-07,APAC,Online,Electronics,Consumer,947.02,26
2026-06-07,APAC,Online,Electronics,SMB,1343.66,59
2026-06-07,APAC,Online,Electronics,Enterprise,982.01,24
2026-06-07,APAC,Online,Apparel,Consumer,454.26,29
2026-06-07,APAC,Online,Apparel,SMB,809.05,19
2026-06-07,APAC,Online,Apparel,Enterprise,644.98,23
2026-06-07,APAC,Online,Home Goods,Consumer,630.04,20
2026-06-07,APAC,Online,Home Goods,SMB,930.48,45
2026-06-07,APAC,Online,Home Goods,Enterprise,825.16,36
2026-06-07,APAC,Online,Grocery,Consumer,574.63,23
2026-06-07,APAC,Online,Grocery,SMB,913.07,34
2026-06-07,APAC,Online,Grocery,Enterprise,732.26,30
2026-06-07,APAC,Wholesale,Electronics,Consumer,1095.19,29
2026-06-07,APAC,Wholesale,Electronics,SMB,710.41,40
2026-06-07,APAC,Wholesale,Electronics,Enterprise,531.86,20
2026-06-07,APAC,Wholesale,Apparel,Consumer,746.77,38
2026-06-07,APAC,Wholesale,Apparel,SMB,1114.36,41
2026-06-07,APAC,Wholesale,Apparel,Enterprise,853.83,35
2026-06-07,APAC,Wholesale,Home Goods,Consumer,1213.32,80
2026-06-07,APAC,Wholesale,Home Goods,SMB,434.72,25
2026-06-07,APAC,Wholesale,Home Goods,Enterprise,1229.94,35
2026-06-07,APAC,Wholesale,Grocery,Consumer,777.15,21
2026-06-07,APAC,Wholesale,Grocery,SMB,1180.19,32
2026-06-07,APAC,Wholesale,Grocery,Enterprise,1141.77,54
2026-06-08,North America,Retail,Electronics,Consumer,1099.13,38
2026-06-08,North America,Retail,Electronics,SMB,1529.34,38
2026-06-08,North America,Retail,Electronics,Enterprise,683.93,33
2026-06-08,North America,Retail,Apparel,Consumer,593.85,15
2026-06-08,North America,Retail,Apparel,SMB,852.28,31
2026-06-08,North America,Retail,Apparel,Enterprise,928.41,27
2026-06-08,North America,Retail,Home Goods,Consumer,711.19,35
2026-06-08,North America,Retail,Home Goods,SMB,961.85,40
2026-06-08,North America,Retail,Home Goods,Enterprise,968.95,38
2026-06-08,North America,Retail,Grocery,Consumer,627.9,19
2026-06-08,North America,Retail,Grocery,SMB,778.42,43
2026-06-08,North America,Retail,Grocery,Enterprise,827.47,49
2026-06-08,North America,Online,Electronics,Consumer,1021.11,31
2026-06-08,North America,Online,Electronics,SMB,399.12,8
2026-06-08,North America,Online,Electronics,Enterprise,1332.47,87
2026-06-08,North America,Online,Apparel,Consumer,615.41,18
2026-06-08,North America,Online,Apparel,SMB,981.75,22
2026-06-08,North America,Online,Apparel,Enterprise,787.14,26
2026-06-08,North America,Online,Home Goods,Consumer,771.44,29
2026-06-08,North America,Online,Home Goods,SMB,1167.84,28
2026-06-08,North America,Online,Home Goods,Enterprise,1170.35,27
2026-06-08,North America,Online,Grocery,Consumer,604.69,17
2026-06-08,North America,Online,Grocery,SMB,869.4,33
2026-06-08,North America,Online,Grocery,Enterprise,833.54,33
2026-06-08,North America,Wholesale,Electronics,Consumer,471.44,13
2026-06-08,North America,Wholesale,Electronics,SMB,759.57,20
2026-06-08,North America,Wholesale,Electronics,Enterprise,674.78,20
2026-06-08,North America,Wholesale,Apparel,Consumer,876.46,21
2026-06-08,North America,Wholesale,Apparel,SMB,1156.97,29
2026-06-08,North America,Wholesale,Apparel,Enterprise,1250.91,48
2026-06-08,North America,Wholesale,Home Goods,Consumer,1028.76,35
2026-06-08,North America,Wholesale,Home Goods,SMB,467.65,17
2026-06-08,North America,Wholesale,Home Goods,Enterprise,478.07,10
2026-06-08,North America,Wholesale,Grocery,Consumer,1124.07,28
2026-06-08,North America,Wholesale,Grocery,SMB,1296.69,79
2026-06-08,North America,Wholesale,Grocery,Enterprise,1145.97,29
2026-06-08,Europe,Retail,Electronics,Consumer,1244.65,37
2026-06-08,Europe,Retail,Electronics,SMB,730.3,27
2026-06-08,Europe,Retail,Electronics,Enterprise,593.74,21
2026-06-08,Europe,Retail,Apparel,Consumer,839.62,19
2026-06-08,Europe,Retail,Apparel,SMB,1383.53,33
2026-06-08,Europe,Retail,Apparel,Enterprise,964.82,22
2026-06-08,Europe,Retail,Home Goods,Consumer,1074.88,51
2026-06-08,Europe,Retail,Home Goods,SMB,433.19,22
2026-06-08,Europe,Retail,Home Goods,Enterprise,1161.12,28
2026-06-08,Europe,Retail,Grocery,Consumer,868.48,28
2026-06-08,Europe,Retail,Grocery,SMB,1277.22,53
2026-06-08,Europe,Retail,Grocery,Enterprise,1205.35,34
2026-06-08,Europe,Online,Electronics,Consumer,337.8,16
2026-06-08,Europe,Online,Electronics,SMB,648.47,22
2026-06-08,Europe,Online,Electronics,Enterprise,667.02,30
2026-06-08,Europe,Online,Apparel,Consumer,929.55,43
2026-06-08,Europe,Online,Apparel,SMB,1146.75,64
2026-06-08,Europe,Online,Apparel,Enterprise,948.75,33
2026-06-08,Europe,Online,Home Goods,Consumer,1075.04,25
2026-06-08,Europe,Online,Home Goods,SMB,446.38,10
2026-06-08,Europe,Online,Home Goods,Enterprise,1306.5,57
2026-06-08,Europe,Online,Grocery,Consumer,834.36,28
2026-06-08,Europe,Online,Grocery,SMB,1204.24,63
2026-06-08,Europe,Online,Grocery,Enterprise,1069.99,34
2026-06-08,Europe,Wholesale,Electronics,Consumer,715.15,20
2026-06-08,Europe,Wholesale,Electronics,SMB,966.55,23
2026-06-08,Europe,Wholesale,Electronics,Enterprise,1047.64,31
2026-06-08,Europe,Wholesale,Apparel,Consumer,1114.04,32
2026-06-08,Europe,Wholesale,Apparel,SMB,511.73,13
2026-06-08,Europe,Wholesale,Apparel,Enterprise,537.86,20
2026-06-08,Europe,Wholesale,Home Goods,Consumer,472.45,11
2026-06-08,Europe,Wholesale,Home Goods,SMB,724.0,18
2026-06-08,Europe,Wholesale,Home Goods,Enterprise,722.71,40
2026-06-08,Europe,Wholesale,Grocery,Consumer,1250.07,70
2026-06-08,Europe,Wholesale,Grocery,SMB,578.49,15
2026-06-08,Europe,Wholesale,Grocery,Enterprise,419.04,22
2026-06-08,APAC,Retail,Electronics,Consumer,848.72,19
2026-06-08,APAC,Retail,Electronics,SMB,1373.52,42
2026-06-08,APAC,Retail,Electronics,Enterprise,1195.23,38
2026-06-08,APAC,Retail,Apparel,Consumer,511.15,12
2026-06-08,APAC,Retail,Apparel,SMB,848.23,32
2026-06-08,APAC,Retail,Apparel,Enterprise,717.58,20
2026-06-08,APAC,Retail,Home Goods,Consumer,755.54,22
2026-06-08,APAC,Retail,Home Goods,SMB,922.65,42
2026-06-08,APAC,Retail,Home Goods,Enterprise,873.39,30
2026-06-08,APAC,Retail,Grocery,Consumer,565.41,29
2026-06-08,APAC,Retail,Grocery,SMB,931.32,31
2026-06-08,APAC,Retail,Grocery,Enterprise,706.06,24
2026-06-08,APAC,Online,Electronics,Consumer,918.6,26
2026-06-08,APAC,Online,Electronics,SMB,1201.98,30
2026-06-08,APAC,Online,Electronics,Enterprise,1129.28,46
2026-06-08,APAC,Online,Apparel,Consumer,461.73,10
2026-06-08,APAC,Online,Apparel,SMB,951.49,26
2026-06-08,APAC,Online,Apparel,Enterprise,866.42,29
2026-06-08,APAC,Online,Home Goods,Consumer,771.79,21
2026-06-08,APAC,Online,Home Goods,SMB,936.95,35
2026-06-08,APAC,Online,Home Goods,Enterprise,1020.08,25
2026-06-08,APAC,Online,Grocery,Consumer,532.43,24
2026-06-08,APAC,Online,Grocery,SMB,806.01,22
2026-06-08,APAC,Online,Grocery,Enterprise,641.23,38
2026-06-08,APAC,Wholesale,Electronics,Consumer,1314.4,44
2026-06-08,APAC,Wholesale,Electronics,SMB,629.41,23
2026-06-08,APAC,Wholesale,Electronics,Enterprise,653.34,16
2026-06-08,APAC,Wholesale,Apparel,Consumer,824.41,18
2026-06-08,APAC,Wholesale,Apparel,SMB,1038.64,29
2026-06-08,APAC,Wholesale,Apparel,Enterprise,1024.45,22
2026-06-08,APAC,Wholesale,Home Goods,Consumer,1062.08,34
2026-06-08,APAC,Wholesale,Home Goods,SMB,404.98,17
2026-06-08,APAC,Wholesale,Home Goods,Enterprise,1248.85,30
2026-06-08,APAC,Wholesale,Grocery,Consumer,813.42,30
2026-06-08,APAC,Wholesale,Grocery,SMB,1241.48,38
2026-06-08,APAC,Wholesale,Grocery,Enterprise,1173.7,29
2026-06-09,North America,Retail,Electronics,Consumer,1092.08,38
2026-06-09,North America,Retail,Electronics,SMB,1166.68,58
2026-06-09,North America,Retail,Electronics,Enterprise,730.71,30
2026-06-09,North America,Retail,Apparel,Consumer,633.37,32
2026-06-09,North America,Retail,Apparel,SMB,883.76,23
2026-06-09,North America,Retail,Apparel,Enterprise,895.15,58
2026-06-09,North America,Retail,Home Goods,Consumer,790.34,22
2026-06-09,North America,Retail,Home Goods,SMB,972.64,21
2026-06-09,North America,Retail,Home Goods,Enterprise,1135.51,40
2026-06-09,North America,Retail,Grocery,Consumer,695.29,17
2026-06-09,North America,Retail,Grocery,SMB,911.37,20
2026-06-09,North America,Retail,Grocery,Enterprise,800.88,39
2026-06-09,North America,Online,Electronics,Consumer,1237.55,35
2026-06-09,North America,Online,Electronics,SMB,432.25,13
2026-06-09,North America,Online,Electronics,Enterprise,1370.14,50
2026-06-09,North America,Online,Apparel,Consumer,570.62,35
2026-06-09,North America,Online,Apparel,SMB,869.6,24
2026-06-09,North America,Online,Apparel,Enterprise,869.63,19
2026-06-09,North America,Online,Home Goods,Consumer,771.08,21
2026-06-09,North America,Online,Home Goods,SMB,1019.76,26
2026-06-09,North America,Online,Home Goods,Enterprise,943.06,23
2026-06-09,North America,Online,Grocery,Consumer,534.55,15
2026-06-09,North America,Online,Grocery,SMB,870.71,33
2026-06-09,North America,Online,Grocery,Enterprise,912.04,49
2026-06-09,North America,Wholesale,Electronics,Consumer,475.42,13
2026-06-09,North America,Wholesale,Electronics,SMB,755.22,24
2026-06-09,North America,Wholesale,Electronics,Enterprise,720.44,22
2026-06-09,North America,Wholesale,Apparel,Consumer,915.57,39
2026-06-09,North America,Wholesale,Apparel,SMB,1179.09,57
2026-06-09,North America,Wholesale,Apparel,Enterprise,956.42,32
2026-06-09,North America,Wholesale,Home Goods,Consumer,1066.93,33
2026-06-09,North America,Wholesale,Home Goods,SMB,473.82,26
2026-06-09,North America,Wholesale,Home Goods,Enterprise,509.84,13
2026-06-09,North America,Wholesale,Grocery,Consumer,986.86,48
2026-06-09,North America,Wholesale,Grocery,SMB,1213.42,38
2026-06-09,North America,Wholesale,Grocery,Enterprise,1120.23,36
2026-06-09,Europe,Retail,Electronics,Consumer,1341.74,43
2026-06-09,Europe,Retail,Electronics,SMB,619.92,19
2026-06-09,Europe,Retail,Electronics,Enterprise,589.56,31
2026-06-09,Europe,Retail,Apparel,Consumer,739.85,19
2026-06-09,Europe,Retail,Apparel,SMB,1330.19,65
2026-06-09,Europe,Retail,Apparel,Enterprise,1031.86,31
2026-06-09,Europe,Retail,Home Goods,Consumer,1128.92,28
2026-06-09,Europe,Retail,Home Goods,SMB,506.72,27
2026-06-09,Europe,Retail,Home Goods,Enterprise,1343.58,67
2026-06-09,Europe,Retail,Grocery,Consumer,914.63,28
2026-06-09,Europe,Retail,Grocery,SMB,1176.77,26
2026-06-09,Europe,Retail,Grocery,Enterprise,1074.24,35
2026-06-09,Europe,Online,Electronics,Consumer,373.74,13
2026-06-09,Europe,Online,Electronics,SMB,733.73,16
2026-06-09,Europe,Online,Electronics,Enterprise,654.47,15
2026-06-09,Europe,Online,Apparel,Consumer,862.03,28
2026-06-09,Europe,Online,Apparel,SMB,1171.48,41
2026-06-09,Europe,Online,Apparel,Enterprise,951.49,29
2026-06-09,Europe,Online,Home Goods,Consumer,1050.27,23
2026-06-09,Europe,Online,Home Goods,SMB,425.15,16
2026-06-09,Europe,Online,Home Goods,Enterprise,1229.72,68
2026-06-09,Europe,Online,Grocery,Consumer,872.46,22
2026-06-09,Europe,Online,Grocery,SMB,1170.88,48
2026-06-09,Europe,Online,Grocery,Enterprise,1153.46,28
2026-06-09,Europe,Wholesale,Electronics,Consumer,794.32,36
2026-06-09,Europe,Wholesale,Electronics,SMB,972.26,37
2026-06-09,Europe,Wholesale,Electronics,Enterprise,1003.94,58
2026-06-09,Europe,Wholesale,Apparel,Consumer,1276.25,56
2026-06-09,Europe,Wholesale,Apparel,SMB,491.23,18
2026-06-09,Europe,Wholesale,Apparel,Enterprise,551.82,31
2026-06-09,Europe,Wholesale,Home Goods,Consumer,503.88,14
2026-06-09,Europe,Wholesale,Home Goods,SMB,853.25,27
2026-06-09,Europe,Wholesale,Home Goods,Enterprise,802.28,17
2026-06-09,Europe,Wholesale,Grocery,Consumer,1270.06,35
2026-06-09,Europe,Wholesale,Grocery,SMB,600.93,17
2026-06-09,Europe,Wholesale,Grocery,Enterprise,553.27,13
2026-06-09,APAC,Retail,Electronics,Consumer,886.4,45
2026-06-09,APAC,Retail,Electronics,SMB,1168.06,26
2026-06-09,APAC,Retail,Electronics,Enterprise,1142.53,34
2026-06-09,APAC,Retail,Apparel,Consumer,514.79,29
2026-06-09,APAC,Retail,Apparel,SMB,814.71,25
2026-06-09,APAC,Retail,Apparel,Enterprise,743.72,43
2026-06-09,APAC,Retail,Home Goods,Consumer,699.46,27
2026-06-09,APAC,Retail,Home Goods,SMB,957.43,41
2026-06-09,APAC,Retail,Home Goods,Enterprise,984.85,64
2026-06-09,APAC,Retail,Grocery,Consumer,510.61,19
2026-06-09,APAC,Retail,Grocery,SMB,877.38,48
2026-06-09,APAC,Retail,Grocery,Enterprise,734.65,17
2026-06-09,APAC,Online,Electronics,Consumer,1008.37,41
2026-06-09,APAC,Online,Electronics,SMB,1377.45,34
2026-06-09,APAC,Online,Electronics,Enterprise,1051.79,29
2026-06-09,APAC,Online,Apparel,Consumer,518.3,12
2026-06-09,APAC,Online,Apparel,SMB,714.34,17
2026-06-09,APAC,Online,Apparel,Enterprise,702.65,34
2026-06-09,APAC,Online,Home Goods,Consumer,794.45,31
2026-06-09,APAC,Online,Home Goods,SMB,994.24,26
2026-06-09,APAC,Online,Home Goods,Enterprise,1043.92,31
2026-06-09,APAC,Online,Grocery,Consumer,526.43,13
2026-06-09,APAC,Online,Grocery,SMB,785.13,51
2026-06-09,APAC,Online,Grocery,Enterprise,754.54,24
2026-06-09,APAC,Wholesale,Electronics,Consumer,1301.6,49
2026-06-09,APAC,Wholesale,Electronics,SMB,676.54,18
2026-06-09,APAC,Wholesale,Electronics,Enterprise,656.13,14
2026-06-09,APAC,Wholesale,Apparel,Consumer,868.98,23
2026-06-09,APAC,Wholesale,Apparel,SMB,1116.68,30
2026-06-09,APAC,Wholesale,Apparel,Enterprise,1161.74,56
2026-06-09,APAC,Wholesale,Home Goods,Consumer,1208.93,40
2026-06-09,APAC,Wholesale,Home Goods,SMB,434.56,18
2026-06-09,APAC,Wholesale,Home Goods,Enterprise,1053.14,25
2026-06-09,APAC,Wholesale,Grocery,Consumer,927.58,23
2026-06-09,APAC,Wholesale,Grocery,SMB,1076.88,24
2026-06-09,APAC,Wholesale,Grocery,Enterprise,1227.89,45
2026-06-10,North America,Retail,Electronics,Consumer,1003.42,57
2026-06-10,North America,Retail,Electronics,SMB,1340.71,36
2026-06-10,North America,Retail,Electronics,Enterprise,707.08,42
2026-06-10,North America,Retail,Apparel,Consumer,569.55,15
2026-06-10,North America,Retail,Apparel,SMB,785.34,19
2026-06-10,North America,Retail,Apparel,Enterprise,767.36,17
2026-06-10,North America,Retail,Home Goods,Consumer,734.98,19
2026-06-10,North America,Retail,Home Goods,SMB,1132.57,38
2026-06-10,North America,Retail,Home Goods,Enterprise,731.24,17
2026-06-10,North America,Retail,Grocery,Consumer,585.06,16
2026-06-10,North America,Retail,Grocery,SMB,801.97,18
2026-06-10,North America,Retail,Grocery,Enterprise,864.44,23
